9,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,200,0,10,32,32,1,408,660,40.391,39.085,SUCCESS,-1
88,240,7,200,0,10,64,1,1,408,660,45.429,43.938,SUCCESS,-1
88,240,7,200,0,10,64,2,1,408,660,38.325,36.996,SUCCESS,-1
88,240,7,200,0,10,64,4,1,408,660,43.284,41.895,SUCCESS,-1
88,240,7,200,0,10,64,8,1,408,660,44.272,42.838,SUCCESS,-1
88,240,7,200,0,10,64,16,1,408,660,47.898,38.87,SUCCESS,-1
88,240,7,200,0,11,1,16,1,408,660,36.952,35.344,SUCCESS,-1
88,240,7,200,0,11,1,32,1,408,660,36.54,35.325,SUCCESS,-1
88,240,7,200,0,11,1,64,1,408,660,36.616,35.355,SUCCESS,-1
88,240,7,200,0,11,1,128,1,408,660,42.024,39.232,SUCCESS,-1
88,240,7,200,0,11,1,256,1,408,660,40.962,39.726,SUCCESS,-1
88,240,7,200,0,11,1,512,1,408,660,36.66,35.437,SUCCESS,-1
88,240,7,200,0,11,1,1024,1,408,660,38.739,37.304,SUCCESS,-1
88,240,7,200,0,11,2,8,1,408,660,39.614,38.327,SUCCESS,-1
88,240,7,200,0,11,2,16,1,408,660,38.035,35.19,SUCCESS,-1
88,240,7,200,0,11,2,32,1,408,660,40.801,39.566,SUCCESS,-1
88,240,7,200,0,11,2,64,1,408,660,36.503,35.288,SUCCESS,-1
88,240,7,200,0,11,2,128,1,408,660,39.127,37.906,SUCCESS,-1
88,240,7,200,0,11,2,256,1,408,660,39.869,38.634,SUCCESS,-1
88,240,7,200,0,11,2,512,1,408,660,40.56,39.36,SUCCESS,-1
88,240,7,200,0,11,4,4,1,408,660,37.664,36.418,SUCCESS,-1
88,240,7,200,0,11,4,8,1,408,660,40.748,39.529,SUCCESS,-1
88,240,7,200,0,11,4,16,1,408,660,40.837,39.604,SUCCESS,-1
88,240,7,200,0,11,4,32,1,408,660,42.047,40.775,SUCCESS,-1
88,240,7,200,0,11,4,64,1,408,660,42.292,41.072,SUCCESS,-1
88,240,7,200,0,11,4,128,1,408,660,36.979,35.756,SUCCESS,-1
88,240,7,200,0,11,4,256,1,408,660,42.436,41.148,SUCCESS,-1
88,240,7,200,0,11,8,2,1,408,660,86.928,85.634,SUCCESS,-1
88,240,7,200,0,11,8,4,1,408,660,64.576,63.281,SUCCESS,-1
88,240,7,200,0,11,8,8,1,408,660,72.002,70.749,SUCCESS,-1
88,240,7,200,0,11,8,16,1,408,660,67.342,66.049,SUCCESS,-1
88,240,7,200,0,11,8,32,1,408,660,68.255,66.962,SUCCESS,-1
88,240,7,200,0,11,8,64,1,408,660,73.458,72.156,SUCCESS,-1
88,240,7,200,0,11,8,128,1,408,660,65.492,64.218,SUCCESS,-1
88,240,7,200,0,11,16,1,1,408,660,81.281,79.982,SUCCESS,-1
88,240,7,200,0,11,16,2,1,408,660,76.08,74.694,SUCCESS,-1
88,240,7,200,0,11,16,4,1,408,660,64.233,62.964,SUCCESS,-1
88,240,7,200,0,11,16,8,1,408,660,66.23,64.965,SUCCESS,-1
