18,1,12,8,8,11,11,11,11,46,46,46,46,46,46
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,400,0,11,1,32,140,422,16,15,SUCCESS,-3
128,96,9,400,0,11,1,64,140,422,11,9,SUCCESS,-3
128,96,9,400,0,11,1,128,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,1,256,140,422,8,5,SUCCESS,-3
128,96,9,400,0,11,1,512,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,1,1024,140,422,11,9,SUCCESS,-3
128,96,9,400,0,11,2,8,140,422,30,28,SUCCESS,-3
128,96,9,400,0,11,2,16,140,422,17,15,SUCCESS,-3
128,96,9,400,0,11,2,32,140,422,10,8,SUCCESS,-3
128,96,9,400,0,11,2,64,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,2,128,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,2,256,140,422,7,5,SUCCESS,-3
128,96,9,400,0,11,2,512,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,4,4,140,422,32,30,SUCCESS,-3
128,96,9,400,0,11,4,8,140,422,18,16,SUCCESS,-3
128,96,9,400,0,11,4,16,140,422,10,9,SUCCESS,-3
128,96,9,400,0,11,4,32,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,4,64,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,4,128,140,422,8,6,SUCCESS,-3
128,96,9,400,0,11,4,256,140,422,9,7,SUCCESS,-3
128,96,9,400,0,11,8,2,140,422,35,33,SUCCESS,-3
128,96,9,400,0,11,8,4,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,8,8,140,422,12,10,SUCCESS,-3
128,96,9,400,0,11,8,16,140,422,9,7,SUCCESS,-3
128,96,9,400,0,11,8,32,140,422,9,7,SUCCESS,-3
128,96,9,400,0,11,8,64,140,422,10,7,SUCCESS,-3
128,96,9,400,0,11,8,128,140,422,11,8,SUCCESS,-3
128,96,9,400,0,11,16,1,140,422,40,38,SUCCESS,3
128,96,9,400,0,11,16,2,140,422,21,19,SUCCESS,-3
128,96,9,400,0,11,16,4,140,422,14,12,SUCCESS,-3
128,96,9,400,0,11,16,8,140,422,13,11,SUCCESS,-3
128,96,9,400,0,11,16,16,140,422,12,11,SUCCESS,-3
128,96,9,400,0,11,16,32,140,422,13,10,SUCCESS,-3
128,96,9,400,0,11,16,64,140,422,14,11,SUCCESS,-3
128,96,9,400,0,11,32,1,140,422,28,26,SUCCESS,-3
128,96,9,400,0,11,32,2,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,32,4,140,422,20,17,SUCCESS,-3
128,96,9,400,0,11,32,8,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,32,16,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,32,32,140,422,20,18,SUCCESS,-3
128,96,9,400,0,11,64,1,140,422,21,19,SUCCESS,-3
128,96,9,400,0,11,64,2,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,64,4,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,64,8,140,422,19,17,SUCCESS,-3
128,96,9,400,0,11,64,16,140,422,20,18,SUCCESS,-3
128,96,17,100,0,0,1,1,35,,38,38,SUCCESS,1
128,96,17,100,0,0,2,1,35,,30,30,SUCCESS,-1
128,96,17,100,0,0,3,1,35,,29,29,SUCCESS,-1
128,96,17,100,0,0,4,1,35,,19,19,SUCCESS,-1
128,96,17,100,0,0,5,1,35,,21,21,SUCCESS,-1
128,96,17,100,0,0,6,1,35,,13,13,SUCCESS,-1
128,96,17,100,0,0,7,1,35,,15,15,SUCCESS,-1
128,96,17,100,0,0,8,1,35,,21,21,SUCCESS,-1
128,96,17,100,0,1,1,1,35,,39,39,SUCCESS,-1
128,96,17,100,0,1,2,1,35,,26,26,SUCCESS,-1
128,96,17,100,0,1,3,1,35,,20,20,SUCCESS,-1
128,96,17,100,0,1,4,1,35,,17,17,SUCCESS,-1
128,96,17,100,0,1,5,1,35,,18,18,SUCCESS,-1
128,96,17,100,0,1,6,1,35,,15,15,SUCCESS,-1
128,96,17,100,0,1,7,1,35,,14,14,SUCCESS,-1
128,96,17,100,0,1,8,1,35,,13,12,SUCCESS,-1
128,96,17,100,0,2,1,1,35,103,232,130,SUCCESS,-1
128,96,17,100,0,2,2,1,35,103,74,65,SUCCESS,-1
128,96,17,100,0,2,4,1,35,103,42,34,SUCCESS,-1
128,96,17,100,0,2,8,1,35,103,42,34,SUCCESS,-1
128,96,17,100,0,2,16,1,35,103,41,35,SUCCESS,-1
128,96,17,100,0,2,32,1,35,103,43,35,SUCCESS,-1
128,96,17,100,0,2,64,1,35,103,43,35,SUCCESS,-1
128,96,17,100,0,2,128,1,35,103,41,35,SUCCESS,-1
128,96,17,100,0,2,256,1,35,103,43,35,SUCCESS,-1
128,96,17,100,0,2,512,1,35,103,43,35,SUCCESS,-1
128,96,17,100,0,2,1024,1,35,103,42,35,SUCCESS,-1
128,96,17,100,0,3,1,1,35,179,197,176,SUCCESS,-1
128,96,17,100,0,3,2,1,35,179,119,100,SUCCESS,-1
128,96,17,100,0,3,4,1,35,179,130,111,SUCCESS,-1
128,96,17,100,0,3,8,1,35,179,151,133,SUCCESS,-1
128,96,17,100,0,3,16,1,35,179,199,180,SUCCESS,-1
128,96,17,100,0,3,32,1,35,179,280,259,SUCCESS,-1
128,96,17,100,0,3,64,1,35,179,281,260,SUCCESS,-1
128,96,17,100,0,3,128,1,35,179,281,260,SUCCESS,-1
128,96,17,100,0,3,256,1,35,179,282,260,SUCCESS,-1
128,96,17,100,0,3,512,1,35,179,278,260,SUCCESS,-1
128,96,17,100,0,3,1024,1,35,179,280,260,SUCCESS,-1
128,96,17,100,0,4,1,1,35,195,127,125,SUCCESS,-1
128,96,17,100,0,4,2,1,35,195,66,64,SUCCESS,-1
128,96,17,100,0,4,4,1,35,195,35,34,SUCCESS,-1
128,96,17,100,0,4,8,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,16,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,32,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,64,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,128,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,256,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,512,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,4,1024,1,35,195,36,34,SUCCESS,-1
128,96,17,100,0,5,1,1,35,195,190,187,SUCCESS,-1
128,96,17,100,0,5,2,1,35,195,109,106,SUCCESS,-1
128,96,17,100,0,5,4,1,35,195,122,119,SUCCESS,-1
128,96,17,100,0,5,8,1,35,195,147,145,SUCCESS,-1
128,96,17,100,0,5,16,1,35,195,203,199,SUCCESS,-1
128,96,17,100,0,5,32,1,35,195,294,291,SUCCESS,-1
128,96,17,100,0,5,64,1,35,195,294,292,SUCCESS,-1
128,96,17,100,0,5,128,1,35,195,294,292,SUCCESS,-1
128,96,17,100,0,5,256,1,35,195,294,292,SUCCESS,-1
128,96,17,100,0,5,512,1,35,195,295,292,SUCCESS,-1
128,96,17,100,0,5,1024,1,35,195,294,292,SUCCESS,-1
128,96,17,100,0,6,1,16,35,195,8,7,SUCCESS,-1
128,96,17,100,0,6,1,32,35,195,5,4,SUCCESS,-1
128,96,17,100,0,6,1,64,35,195,4,3,SUCCESS,-1
128,96,17,100,0,6,1,128,35,195,4,3,SUCCESS,-1
128,96,17,100,0,6,1,256,35,195,3,2,SUCCESS,-1
128,96,17,100,0,6,1,512,35,195,4,3,SUCCESS,-1
128,96,17,100,0,6,1,1024,35,195,9,8,SUCCESS,-1
128,96,17,100,0,6,2,8,35,195,9,8,SUCCESS,-1
128,96,17,100,0,6,2,16,35,195,5,4,SUCCESS,-1
128,96,17,100,0,6,2,32,35,195,5,4,SUCCESS,-1
128,96,17,100,0,6,2,64,35,195,4,4,SUCCESS,-1
128,96,17,100,0,6,2,128,35,195,5,4,SUCCESS,-1
128,96,17,100,0,6,2,256,35,195,4,3,SUCCESS,-1
128,96,17,100,0,6,2,512,35,195,6,5,SUCCESS,-1
128,96,17,100,0,6,4,4,35,195,10,9,SUCCESS,-1
128,96,17,100,0,6,4,8,35,195,6,6,SUCCESS,-1
128,96,17,100,0,6,4,16,35,195,6,5,SUCCESS,-1
128,96,17,100,0,6,4,32,35,195,6,5,SUCCESS,-1
128,96,17,100,0,6,4,64,35,195,6,5,SUCCESS,-1
128,96,17,100,0,6,4,128,35,195,6,5,SUCCESS,-1
128,96,17,100,0,6,4,256,35,195,6,5,SUCCESS,-1
128,96,17,100,0,6,8,2,35,195,13,12,SUCCESS,-1
128,96,17,100,0,6,8,4,35,195,9,8,SUCCESS,-1
128,96,17,100,0,6,8,8,35,195,8,7,SUCCESS,-1
128,96,17,100,0,6,8,16,35,195,8,7,SUCCESS,-1
128,96,17,100,0,6,8,32,35,195,8,8,SUCCESS,-1
128,96,17,100,0,6,8,64,35,195,8,7,SUCCESS,-1
128,96,17,100,0,6,8,128,35,195,8,7,SUCCESS,-1
128,96,17,100,0,6,16,1,35,195,18,17,SUCCESS,-1
128,96,17,100,0,6,16,2,35,195,12,11,SUCCESS,-1
128,96,17,100,0,6,16,4,35,195,10,9,SUCCESS,-1
128,96,17,100,0,6,16,8,35,195,11,10,SUCCESS,-1
128,96,17,100,0,6,16,16,35,195,11,10,SUCCESS,-1
128,96,17,100,0,6,16,32,35,195,12,11,SUCCESS,-1
128,96,17,100,0,6,16,64,35,195,11,10,SUCCESS,-1
128,96,17,100,0,6,32,1,35,195,19,18,SUCCESS,-1
128,96,17,100,0,6,32,2,35,195,23,22,SUCCESS,-1
128,96,17,100,0,6,32,4,35,195,16,15,SUCCESS,-1
128,96,17,100,0,6,32,8,35,195,16,15,SUCCESS,-1
128,96,17,100,0,6,32,16,35,195,16,15,SUCCESS,-1
128,96,17,100,0,6,32,32,35,195,17,15,SUCCESS,-1
128,96,17,100,0,6,64,1,35,195,25,24,SUCCESS,-1
128,96,17,100,0,6,64,2,35,195,15,14,SUCCESS,-1
128,96,17,100,0,6,64,4,35,195,16,15,SUCCESS,-1
128,96,17,100,0,6,64,8,35,195,17,16,SUCCESS,-1
128,96,17,100,0,6,64,16,35,195,18,17,SUCCESS,-1
128,96,17,100,0,7,1,16,35,195,9,8,SUCCESS,-1
128,96,17,100,0,7,1,32,35,195,6,5,SUCCESS,-1
128,96,17,100,0,7,1,64,35,195,5,4,SUCCESS,-1
128,96,17,100,0,7,1,128,35,195,4,3,SUCCESS,-1
128,96,17,100,0,7,1,256,35,195,5,3,SUCCESS,-1
128,96,17,100,0,7,1,512,35,195,5,4,SUCCESS,-1
128,96,17,100,0,7,1,1024,35,195,11,9,SUCCESS,-1
128,96,17,100,0,7,2,8,35,195,10,9,SUCCESS,-1
128,96,17,100,0,7,2,16,35,195,6,5,SUCCESS,-1
128,96,17,100,0,7,2,32,35,195,5,4,SUCCESS,-1
128,96,17,100,0,7,2,64,35,195,6,4,SUCCESS,-1
128,96,17,100,0,7,2,128,35,195,5,4,SUCCESS,-1
128,96,17,100,0,7,2,256,35,195,5,4,SUCCESS,-1
128,96,17,100,0,7,2,512,35,195,7,6,SUCCESS,-1
128,96,17,100,0,7,4,4,35,195,12,11,SUCCESS,-1
128,96,17,100,0,7,4,8,35,195,7,6,SUCCESS,-1
128,96,17,100,0,7,4,16,35,195,6,5,SUCCESS,-1
128,96,17,100,0,7,4,32,35,195,7,6,SUCCESS,-1
128,96,17,100,0,7,4,64,35,195,7,6,SUCCESS,-1
128,96,17,100,0,7,4,128,35,195,7,6,SUCCESS,-1
128,96,17,100,0,7,4,256,35,195,7,6,SUCCESS,-1
128,96,17,100,0,7,8,2,35,195,15,13,SUCCESS,-1
128,96,17,100,0,7,8,4,35,195,9,8,SUCCESS,-1
128,96,17,100,0,7,8,8,35,195,8,7,SUCCESS,-1
128,96,17,100,0,7,8,16,35,195,9,8,SUCCESS,-1
128,96,17,100,0,7,8,32,35,195,9,8,SUCCESS,-1
128,96,17,100,0,7,8,64,35,195,8,8,SUCCESS,-1
128,96,17,100,0,7,8,128,35,195,13,8,SUCCESS,-1
128,96,17,100,0,7,16,1,35,195,20,19,SUCCESS,-1
128,96,17,100,0,7,16,2,35,195,12,11,SUCCESS,-1
128,96,17,100,0,7,16,4,35,195,11,10,SUCCESS,-1
128,96,17,100,0,7,16,8,35,195,11,10,SUCCESS,-1
128,96,17,100,0,7,16,16,35,195,11,10,SUCCESS,-1
128,96,17,100,0,7,16,32,35,195,12,11,SUCCESS,-1
128,96,17,100,0,7,16,64,35,195,11,10,SUCCESS,-1
128,96,17,100,0,7,32,1,35,195,20,19,SUCCESS,-1
128,96,17,100,0,7,32,2,35,195,23,22,SUCCESS,-1
128,96,17,100,0,7,32,4,35,195,16,15,SUCCESS,-1
128,96,17,100,0,7,32,8,35,195,17,15,SUCCESS,-1
128,96,17,100,0,7,32,16,35,195,17,15,SUCCESS,-1
128,96,17,100,0,7,32,32,35,195,16,15,SUCCESS,-1
128,96,17,100,0,7,64,1,35,195,25,24,SUCCESS,-1
128,96,17,100,0,7,64,2,35,195,15,14,SUCCESS,-1
128,96,17,100,0,7,64,4,35,195,15,15,SUCCESS,-1
128,96,17,100,0,7,64,8,35,195,18,16,SUCCESS,-1
128,96,17,100,0,7,64,16,35,195,18,17,SUCCESS,-1
128,96,17,100,0,8,1,16,35,195,10,7,SUCCESS,-2
128,96,17,100,0,8,1,32,35,195,6,4,SUCCESS,-2
128,96,17,100,0,8,1,64,35,195,5,2,SUCCESS,-2
128,96,17,100,0,8,1,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,1,256,35,195,3,2,SUCCESS,-2
128,96,17,100,0,8,1,512,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,1,1024,35,195,9,7,SUCCESS,-2
128,96,17,100,0,8,2,8,35,195,9,7,SUCCESS,-2
128,96,17,100,0,8,2,16,35,195,5,4,SUCCESS,-2
128,96,17,100,0,8,2,32,35,195,6,3,SUCCESS,-2
128,96,17,100,0,8,2,64,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,2,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,2,256,35,195,3,2,SUCCESS,-2
128,96,17,100,0,8,2,512,35,195,6,4,SUCCESS,-2
128,96,17,100,0,8,4,4,35,195,10,8,SUCCESS,-2
128,96,17,100,0,8,4,8,35,195,6,4,SUCCESS,-2
128,96,17,100,0,8,4,16,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,4,32,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,4,64,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,4,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,8,4,256,35,195,5,3,SUCCESS,-2
128,96,17,100,0,8,8,2,35,195,11,9,SUCCESS,-2
128,96,17,100,0,8,8,4,35,195,6,4,SUCCESS,-2
128,96,17,100,0,8,8,8,35,195,5,3,SUCCESS,-2
128,96,17,100,0,8,8,16,35,195,5,3,SUCCESS,-2
128,96,17,100,0,8,8,32,35,195,5,3,SUCCESS,-2
128,96,17,100,0,8,8,64,35,195,5,3,SUCCESS,-2
128,96,17,100,0,8,8,128,35,195,5,3,SUCCESS,-2
128,96,17,100,0,8,16,1,35,195,14,13,SUCCESS,2
128,96,17,100,0,8,16,2,35,195,8,6,SUCCESS,-2
128,96,17,100,0,8,16,4,35,195,6,5,SUCCESS,-2
128,96,17,100,0,8,16,8,35,195,6,4,SUCCESS,-2
128,96,17,100,0,8,16,16,35,195,6,5,SUCCESS,-2
128,96,17,100,0,8,16,32,35,195,6,5,SUCCESS,-2
128,96,17,100,0,8,16,64,35,195,6,4,SUCCESS,-2
128,96,17,100,0,8,32,1,35,195,13,11,SUCCESS,-2
128,96,17,100,0,8,32,2,35,195,11,10,SUCCESS,-2
128,96,17,100,0,8,32,4,35,195,9,8,SUCCESS,-2
128,96,17,100,0,8,32,8,35,195,9,8,SUCCESS,-2
128,96,17,100,0,8,32,16,35,195,10,8,SUCCESS,-2
128,96,17,100,0,8,32,32,35,195,9,8,SUCCESS,-2
128,96,17,100,0,8,64,1,35,195,15,13,SUCCESS,-2
128,96,17,100,0,8,64,2,35,195,9,8,SUCCESS,-2
128,96,17,100,0,8,64,4,35,195,10,8,SUCCESS,-2
128,96,17,100,0,8,64,8,35,195,10,9,SUCCESS,-2
128,96,17,100,0,8,64,16,35,195,12,9,SUCCESS,-2
128,96,17,100,0,9,1,16,35,195,9,7,SUCCESS,-2
128,96,17,100,0,9,1,32,35,195,6,5,SUCCESS,-2
128,96,17,100,0,9,1,64,35,195,5,3,SUCCESS,-2
128,96,17,100,0,9,1,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,1,256,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,1,512,35,195,5,3,SUCCESS,-2
128,96,17,100,0,9,1,1024,35,195,10,8,SUCCESS,-2
128,96,17,100,0,9,2,8,35,195,10,8,SUCCESS,-2
128,96,17,100,0,9,2,16,35,195,6,4,SUCCESS,-2
128,96,17,100,0,9,2,32,35,195,4,3,SUCCESS,-2
128,96,17,100,0,9,2,64,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,2,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,2,256,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,2,512,35,195,7,5,SUCCESS,-2
128,96,17,100,0,9,4,4,35,195,10,8,SUCCESS,-2
128,96,17,100,0,9,4,8,35,195,6,4,SUCCESS,-2
128,96,17,100,0,9,4,16,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,4,32,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,4,64,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,4,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,9,4,256,35,195,4,3,SUCCESS,-2
128,96,17,100,0,9,8,2,35,195,11,9,SUCCESS,-2
128,96,17,100,0,9,8,4,35,195,6,5,SUCCESS,-2
128,96,17,100,0,9,8,8,35,195,5,3,SUCCESS,-2
128,96,17,100,0,9,8,16,35,195,4,3,SUCCESS,-2
128,96,17,100,0,9,8,32,35,195,5,3,SUCCESS,-2
128,96,17,100,0,9,8,64,35,195,4,3,SUCCESS,-2
128,96,17,100,0,9,8,128,35,195,4,3,SUCCESS,-2
128,96,17,100,0,9,16,1,35,195,14,13,SUCCESS,-2
128,96,17,100,0,9,16,2,35,195,8,6,SUCCESS,-2
128,96,17,100,0,9,16,4,35,195,5,4,SUCCESS,-2
128,96,17,100,0,9,16,8,35,195,5,4,SUCCESS,-2
128,96,17,100,0,9,16,16,35,195,5,4,SUCCESS,-2
128,96,17,100,0,9,16,32,35,195,5,4,SUCCESS,-2
128,96,17,100,0,9,16,64,35,195,5,4,SUCCESS,-2
128,96,17,100,0,9,32,1,35,195,11,9,SUCCESS,-2
128,96,17,100,0,9,32,2,35,195,8,7,SUCCESS,-2
128,96,17,100,0,9,32,4,35,195,8,6,SUCCESS,-2
128,96,17,100,0,9,32,8,35,195,7,6,SUCCESS,-2
128,96,17,100,0,9,32,16,35,195,7,6,SUCCESS,-2
128,96,17,100,0,9,32,32,35,195,8,6,SUCCESS,-2
128,96,17,100,0,9,64,1,35,195,11,9,SUCCESS,-2
128,96,17,100,0,9,64,2,35,195,7,5,SUCCESS,-2
128,96,17,100,0,9,64,4,35,195,7,5,SUCCESS,-2
128,96,17,100,0,9,64,8,35,195,7,6,SUCCESS,-2
128,96,17,100,0,9,64,16,35,195,7,6,SUCCESS,-2
128,96,17,100,0,10,1,16,35,195,8,7,SUCCESS,-2
128,96,17,100,0,10,1,32,35,195,6,4,SUCCESS,-2
128,96,17,100,0,10,1,64,35,195,4,2,SUCCESS,-2
128,96,17,100,0,10,1,128,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,1,256,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,1,512,35,195,4,3,SUCCESS,-2
128,96,17,100,0,10,1,1024,35,195,10,7,SUCCESS,-2
128,96,17,100,0,10,2,8,35,195,9,7,SUCCESS,-2
128,96,17,100,0,10,2,16,35,195,5,4,SUCCESS,-2
128,96,17,100,0,10,2,32,35,195,4,3,SUCCESS,-2
128,96,17,100,0,10,2,64,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,2,128,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,2,256,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,2,512,35,195,6,4,SUCCESS,-2
128,96,17,100,0,10,4,4,35,195,9,8,SUCCESS,-2
128,96,17,100,0,10,4,8,35,195,5,4,SUCCESS,-2
128,96,17,100,0,10,4,16,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,4,32,35,195,4,2,SUCCESS,-2
128,96,17,100,0,10,4,64,35,195,3,2,SUCCESS,-2
128,96,17,100,0,10,4,128,35,195,4,2,SUCCESS,-2
128,96,17,100,0,10,4,256,35,195,4,3,SUCCESS,-2
128,96,17,100,0,10,8,2,35,195,11,9,SUCCESS,-2
128,96,17,100,0,10,8,4,35,195,6,4,SUCCESS,-2
128,96,17,100,0,10,8,8,35,195,5,3,SUCCESS,-2
128,96,17,100,0,10,8,16,35,195,4,3,SUCCESS,-2
128,96,17,100,0,10,8,32,35,195,4,3,SUCCESS,-2
128,96,17,100,0,10,8,64,35,195,4,3,SUCCESS,-2
128,96,17,100,0,10,8,128,35,195,5,3,SUCCESS,-2
128,96,17,100,0,10,16,1,35,195,16,13,SUCCESS,-2
128,96,17,100,0,10,16,2,35,195,8,6,SUCCESS,-2
128,96,17,100,0,10,16,4,35,195,6,4,SUCCESS,-2
128,96,17,100,0,10,16,8,35,195,6,4,SUCCESS,-2
128,96,17,100,0,10,16,16,35,195,6,5,SUCCESS,-2
128,96,17,100,0,10,16,32,35,195,6,5,SUCCESS,-2
128,96,17,100,0,10,16,64,35,195,6,4,SUCCESS,-2
128,96,17,100,0,10,32,1,35,195,15,12,SUCCESS,-2
128,96,17,100,0,10,32,2,35,195,12,10,SUCCESS,-2
128,96,17,100,0,10,32,4,35,195,9,8,SUCCESS,-2
128,96,17,100,0,10,32,8,35,195,9,8,SUCCESS,-2
128,96,17,100,0,10,32,16,35,195,9,8,SUCCESS,-2
128,96,17,100,0,10,32,32,35,195,10,8,SUCCESS,-2
128,96,17,100,0,10,64,1,35,195,15,13,SUCCESS,-2
128,96,17,100,0,10,64,2,35,195,9,7,SUCCESS,-2
128,96,17,100,0,10,64,4,35,195,9,8,SUCCESS,-2
128,96,17,100,0,10,64,8,35,195,9,8,SUCCESS,-2
128,96,17,100,0,10,64,16,35,195,11,9,SUCCESS,-2
128,96,17,100,0,11,1,16,35,195,8,7,SUCCESS,-3
128,96,17,100,0,11,1,32,35,195,6,4,SUCCESS,-3
128,96,17,100,0,11,1,64,35,195,5,2,SUCCESS,-3
128,96,17,100,0,11,1,128,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,1,256,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,1,512,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,1,1024,35,195,9,7,SUCCESS,-3
128,96,17,100,0,11,2,8,35,195,8,7,SUCCESS,-3
128,96,17,100,0,11,2,16,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,2,32,35,195,5,2,SUCCESS,-3
128,96,17,100,0,11,2,64,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,2,128,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,2,256,35,195,3,2,SUCCESS,-3
128,96,17,100,0,11,2,512,35,195,6,4,SUCCESS,-3
128,96,17,100,0,11,4,4,35,195,9,7,SUCCESS,-3
128,96,17,100,0,11,4,8,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,4,16,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,4,32,35,195,3,2,SUCCESS,-3
128,96,17,100,0,11,4,64,35,195,3,2,SUCCESS,-3
128,96,17,100,0,11,4,128,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,4,256,35,195,4,3,SUCCESS,-3
128,96,17,100,0,11,8,2,35,195,9,8,SUCCESS,-3
128,96,17,100,0,11,8,4,35,195,6,4,SUCCESS,-3
128,96,17,100,0,11,8,8,35,195,4,3,SUCCESS,-3
128,96,17,100,0,11,8,16,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,8,32,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,8,64,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,8,128,35,195,4,2,SUCCESS,-3
128,96,17,100,0,11,16,1,35,195,12,11,SUCCESS,3
128,96,17,100,0,11,16,2,35,195,7,5,SUCCESS,-3
128,96,17,100,0,11,16,4,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,16,8,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,16,16,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,16,32,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,16,64,35,195,5,3,SUCCESS,-3
128,96,17,100,0,11,32,1,35,195,10,8,SUCCESS,-3
128,96,17,100,0,11,32,2,35,195,7,6,SUCCESS,-3
128,96,17,100,0,11,32,4,35,195,7,5,SUCCESS,-3
128,96,17,100,0,11,32,8,35,195,7,5,SUCCESS,-3
128,96,17,100,0,11,32,16,35,195,7,5,SUCCESS,-3
128,96,17,100,0,11,32,32,35,195,7,5,SUCCESS,-3
128,96,17,100,0,11,64,1,35,195,9,8,SUCCESS,-3
128,96,17,100,0,11,64,2,35,195,6,5,SUCCESS,-3
128,96,17,100,0,11,64,4,35,195,6,4,SUCCESS,-3
128,96,17,100,0,11,64,8,35,195,6,5,SUCCESS,-3
128,96,17,100,0,11,64,16,35,195,7,5,SUCCESS,-3
128,96,17,200,0,0,1,1,35,,76,76,SUCCESS,1
128,96,17,200,0,0,2,1,35,,53,53,SUCCESS,-1
128,96,17,200,0,0,3,1,35,,45,45,SUCCESS,-1
128,96,17,200,0,0,4,1,35,,39,39,SUCCESS,-1
128,96,17,200,0,0,5,1,35,,32,32,SUCCESS,-1
128,96,17,200,0,0,6,1,35,,22,22,SUCCESS,-1
128,96,17,200,0,0,7,1,35,,37,35,SUCCESS,-1
128,96,17,200,0,0,8,1,35,,39,39,SUCCESS,-1
128,96,17,200,0,1,1,1,35,,78,78,SUCCESS,-1
128,96,17,200,0,1,2,1,35,,58,57,SUCCESS,-1
128,96,17,200,0,1,3,1,35,,44,44,SUCCESS,-1
128,96,17,200,0,1,4,1,35,,41,41,SUCCESS,-1
128,96,17,200,0,1,5,1,35,,35,35,SUCCESS,-1
128,96,17,200,0,1,6,1,35,,29,29,SUCCESS,-1
128,96,17,200,0,1,7,1,35,,29,29,SUCCESS,-1
128,96,17,200,0,1,8,1,35,,35,35,SUCCESS,-1
128,96,17,200,0,2,1,1,35,106,239,227,SUCCESS,-1
128,96,17,200,0,2,2,1,35,106,139,130,SUCCESS,-1
128,96,17,200,0,2,4,1,35,106,76,67,SUCCESS,-1
128,96,17,200,0,2,8,1,35,106,43,36,SUCCESS,-1
128,96,17,200,0,2,16,1,35,106,42,36,SUCCESS,-1
128,96,17,200,0,2,32,1,35,106,43,36,SUCCESS,-1
128,96,17,200,0,2,64,1,35,106,43,36,SUCCESS,-1
128,96,17,200,0,2,128,1,35,106,45,36,SUCCESS,-1
128,96,17,200,0,2,256,1,35,106,47,37,SUCCESS,-1
128,96,17,200,0,2,512,1,35,106,45,37,SUCCESS,-1
128,96,17,200,0,2,1024,1,35,106,45,37,SUCCESS,-1
